,row,column,tcid,tbid,created_at,user_agent,total_events,session_duration_s,total_scroll_depth,max_scroll_depth,TOUCH_START_count,SCROLL_count,RESIZE_count,VISIBILITY_CHANGE_count
1101,597,0,b5f6f369-ee42-440e-8ed7-7a38582be3f7,56f1efb4-d621-47b0-b0ca-4327ee608b61,2025-02-25 12:47:03.059,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15,gzip(gfe);GoogleHypersonic",52,49.023,0.0,0.0,0,0,0,0
1102,598,0,0be6583a-5cc2-47e9-ba49-13caf6c3f9fe,33125cd8-51bc-4295-81a6-b88b5397c228,2025-02-25 14:01:23.414,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",13,1545.117,0.0,0.0,0,0,0,8
1103,599,0,9dfe5aea-5b96-474a-a5f8-85d1a21e31c5,72c88f72-6594-4716-8008-882573ca4a89,2025-02-25 11:47:57.218,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",40,379.868,600.0,400.0,0,4,0,4
1104,600,0,fffc776a-f58e-4b40-9763-e2c4abf3d420,39934e66-2ab3-41fe-ae0f-5ebfec593adf,2025-02-25 14:52:58.627,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",20,6.486,383.56163024902344,282.4266052246094,10,3,2,0
1105,600,1,fffc776a-f58e-4b40-9763-e2c4abf3d420,3f22f28a-5e18-4244-a991-e0cadef3df12,2025-02-27 18:16:57.480,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",238,93.343,219883.19944000244,15438.9033203125,129,36,3,0
1106,600,2,fffc776a-f58e-4b40-9763-e2c4abf3d420,3f22f28a-5e18-4244-a991-e0cadef3df12,2025-02-27 18:17:03.531,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",238,93.343,219883.19944000244,15438.9033203125,129,36,3,0
1107,600,3,fffc776a-f58e-4b40-9763-e2c4abf3d420,e01529b9-14ef-495c-8eb8-72a518e062c2,2025-03-02 06:20:38.434,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",165,61.63,81935.02600097656,10617.298828125,88,19,3,0
1108,600,4,fffc776a-f58e-4b40-9763-e2c4abf3d420,e01529b9-14ef-495c-8eb8-72a518e062c2,2025-03-02 06:20:44.173,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",165,61.63,81935.02600097656,10617.298828125,88,19,3,0
1109,601,0,ce4ed80f-ac61-420c-963e-1a19f29fd538,48c368ee-6310-463c-b5ed-44fc4722f1bb,2025-02-25 14:13:32.120,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",13,3.275,47.6363639831543,25.81818199157715,6,2,1,1
1110,602,0,892d302e-e10e-4ec6-a74a-604354fe5102,fe878f5c-a425-49ea-9722-dde5347c49f9,2025-02-25 13:17:12.280,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",34,17.336,29198.0,7397.0,14,9,2,1
1111,602,1,892d302e-e10e-4ec6-a74a-604354fe5102,16879ce5-734a-47af-b054-702fd0e2a552,2025-02-28 22:14:13.755,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1",149,138.371,18865.0,3985.0,50,13,5,1
1112,602,2,892d302e-e10e-4ec6-a74a-604354fe5102,16879ce5-734a-47af-b054-702fd0e2a552,2025-02-28 22:14:19.292,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1",149,138.371,18865.0,3985.0,50,13,5,1
1113,603,0,42bf2303-6326-452f-9398-21e12497e508,70bea58a-0739-42b4-b4b1-731012c82384,2025-02-25 15:23:24.519,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",289,9367.333,20126.0,3113.0,0,19,0,19
1114,603,1,42bf2303-6326-452f-9398-21e12497e508,70bea58a-0739-42b4-b4b1-731012c82384,2025-02-25 17:51:15.341,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",289,9367.333,20126.0,3113.0,0,19,0,19
1115,603,2,42bf2303-6326-452f-9398-21e12497e508,51d7fad4-73a0-4c7e-93b1-1f182fdfcde4,2025-02-25 17:53:37.775,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",202,1626.586,79520.5,4460.0,0,41,0,21
1116,603,3,42bf2303-6326-452f-9398-21e12497e508,9d1da5c9-1aab-48cd-a95d-fa57c864b36d,2025-02-25 17:54:02.799,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",7,40.622,0.0,0.0,0,0,0,3
1117,603,4,42bf2303-6326-452f-9398-21e12497e508,9f6d836f-cb5b-4f53-84e9-a1c8be5f4215,2025-02-25 17:54:11.614,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",35,54.142,205.0,205.0,0,1,0,5
1118,603,5,42bf2303-6326-452f-9398-21e12497e508,f4eb3836-08fd-41f6-bdc7-db78d97e78ad,2025-02-25 17:55:24.026,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",27,10.17,181.0,181.0,0,1,0,0
1119,603,6,42bf2303-6326-452f-9398-21e12497e508,97e13d46-f72d-4bd6-9caf-03c2e0ee0292,2025-02-25 18:00:10.506,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",44,17.632,254.0,254.0,0,2,0,0
1120,603,7,42bf2303-6326-452f-9398-21e12497e508,de5607b5-f0d1-4550-a5ce-f7e062fd9157,2025-02-25 18:00:50.570,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",35,12.443,6.0,6.0,0,1,0,0
1121,604,0,3831c93a-b72c-433b-9771-90afbd2d9298,69dd4f50-74e7-4077-a4e7-4cabb2061c18,2025-02-25 03:43:07.539,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",1,0.0,0.0,0.0,0,0,0,1
1122,605,0,a02a07c6-5ad7-4fa3-99d0-3eb0e8e85652,5c42f7db-73ac-4b11-867e-49d4ab84a1a8,2025-02-25 17:55:59.890,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",16,9.604,5940.0,2602.0,6,3,1,2
1123,606,0,68e66e52-77aa-43b3-9b20-f8f842a9fc6a,3614b9e6-86b1-41fe-b1a7-933a0bacd264,2025-02-25 13:05:01.686,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",1049,523.843,286189.0,16767.0,273,101,56,17
1124,606,1,68e66e52-77aa-43b3-9b20-f8f842a9fc6a,bb9fb6b3-8359-4d28-bd74-316186bc662e,2025-02-25 13:05:41.345,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",15,483.253,0.0,0.0,8,0,1,2
1125,607,0,f1f46ec6-fb3e-4935-aa41-8fc85703dc3b,d17c59bc-145b-4401-8882-ece48064f04f,2025-02-25 15:50:04.517,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.6312.118 Mobile Safari/537.36 XiaoMi/MiuiBrowser/14.29.0-gn",1,0.0,0.0,0.0,0,0,0,1
1126,608,0,7da93087-19fc-4792-b2dd-771f6068b140,df85ab67-1a3f-4b08-a023-6a0183d336b8,2025-02-25 09:00:01.233,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",63,14.846,2591.0,839.0,36,5,3,1
1127,609,0,5c59fbcc-8305-41b9-90a9-f2a141f761c3,6cf4acb9-573f-44c9-8f84-7d87dc0bc86f,2025-02-25 20:58:26.239,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D72 [FBAN/FBIOS;FBAV/501.0.0.49.107;FBBV/699723644;FBDV/iPhone16,1;FBMD/iPhone;FBSN/iOS;FBSV/18.3.1;FBSS/3;FBID/phone;FBLC/el_GR;FBOP/5;FBRV/701826226;IABMV/1]",10,7.74,6546.0,2448.0,4,3,0,1
1128,609,1,5c59fbcc-8305-41b9-90a9-f2a141f761c3,b5203e52-255e-4ec2-a24e-10d7069149a0,2025-02-25 20:59:25.917,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D72 [FBAN/FBIOS;FBAV/501.0.0.49.107;FBBV/699723644;FBDV/iPhone16,1;FBMD/iPhone;FBSN/iOS;FBSV/18.3.1;FBSS/3;FBID/phone;FBLC/el_GR;FBOP/5;FBRV/701826226;IABMV/1]",15,24.075,6079.0,2247.0,6,3,0,1
1129,610,0,ae0d2f09-a34e-48f3-9120-f719107462f8,8ba268f6-166f-40db-adee-4757c1b242ad,2025-02-25 18:35:54.826,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",158,11388.4,2675.0,698.0,75,6,2,1
1130,610,1,ae0d2f09-a34e-48f3-9120-f719107462f8,8ba268f6-166f-40db-adee-4757c1b242ad,2025-02-25 21:45:41.616,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",158,11388.4,2675.0,698.0,75,6,2,1
1131,611,0,d60531d7-efda-49b2-883d-340a13f3deda,b39d3a66-3901-4fb6-acc1-7e3cf6178fd9,2025-02-25 20:07:50.442,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",72,24.717,37479.11051940918,8646.044921875,40,9,2,0
1132,612,0,a9b127b7-6873-43ce-8a2b-50ca0a995243,410b910f-4ac4-4f25-a87f-af619bae7a7b,2025-02-25 23:57:56.631,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",159,289293.499,19320.0,2040.0,0,16,0,2
1133,612,1,a9b127b7-6873-43ce-8a2b-50ca0a995243,4052bf91-6f20-4f37-a725-0cd688727dbb,2025-02-25 23:59:55.258,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",21,289167.91,0.0,0.0,0,0,0,2
1134,612,2,a9b127b7-6873-43ce-8a2b-50ca0a995243,02307771-0ea1-4799-89b6-c3b56bb5d8a9,2025-02-27 22:46:21.176,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",221,120760.588,55200.0,4960.0,0,20,1,3
1135,612,3,a9b127b7-6873-43ce-8a2b-50ca0a995243,02307771-0ea1-4799-89b6-c3b56bb5d8a9,2025-02-27 22:46:26.756,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",221,120760.588,55200.0,4960.0,0,20,1,3
1136,612,4,a9b127b7-6873-43ce-8a2b-50ca0a995243,02307771-0ea1-4799-89b6-c3b56bb5d8a9,2025-03-01 08:18:55.273,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",221,120760.588,55200.0,4960.0,0,20,1,3
1137,612,5,a9b127b7-6873-43ce-8a2b-50ca0a995243,4052bf91-6f20-4f37-a725-0cd688727dbb,2025-03-01 08:19:27.599,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",21,289167.91,0.0,0.0,0,0,0,2
1138,612,6,a9b127b7-6873-43ce-8a2b-50ca0a995243,410b910f-4ac4-4f25-a87f-af619bae7a7b,2025-03-01 08:19:28.858,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",159,289293.499,19320.0,2040.0,0,16,0,2
1139,613,0,1ab5235f-95da-4df9-9f71-c6fd877eae5d,5eed81e1-3023-445d-8014-5ec4f9c83b64,2025-02-25 14:55:30.582,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",153,22139.192,63423.0,16639.0,27,15,19,1
1140,613,1,1ab5235f-95da-4df9-9f71-c6fd877eae5d,5eed81e1-3023-445d-8014-5ec4f9c83b64,2025-02-25 18:26:49.044,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",153,22139.192,63423.0,16639.0,27,15,19,1
1141,613,2,1ab5235f-95da-4df9-9f71-c6fd877eae5d,5eed81e1-3023-445d-8014-5ec4f9c83b64,2025-02-25 21:05:00.904,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",153,22139.192,63423.0,16639.0,27,15,19,1
1142,614,0,e044e1fc-243b-4b53-a067-1df0a4711e28,523b028c-3cfb-4ae0-8833-1ca428b1a8a2,2025-02-25 08:59:22.007,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36 EdgA/133.0.0.0",49,17.652,0.0,0.0,24,2,0,0
1143,614,1,e044e1fc-243b-4b53-a067-1df0a4711e28,cef98840-0cac-41d7-9c99-f97755902bdf,2025-02-27 14:52:35.646,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36 EdgA/133.0.0.0",220,79.925,13450.073952794075,3542.814697265625,80,24,12,0
1144,614,2,e044e1fc-243b-4b53-a067-1df0a4711e28,cef98840-0cac-41d7-9c99-f97755902bdf,2025-02-27 14:52:41.289,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36 EdgA/133.0.0.0",220,79.925,13450.073952794075,3542.814697265625,80,24,12,0
1145,615,0,7a9f93f0-ec6a-44cd-83e6-4d3a745ff60c,3b7f7f4e-aa36-4abe-8627-ddf74dd9de13,2025-02-25 10:53:12.561,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",13,2.313,0.0,0.0,4,0,0,0
1146,616,0,5fdb0d26-48ec-403f-b9ed-4eed9b0466c7,2729526d-b30c-4c95-8b48-14430438b2b2,2025-02-25 06:05:17.078,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",54,31.075,6770.181777954102,1817.0909423828125,22,8,1,1
1147,616,1,5fdb0d26-48ec-403f-b9ed-4eed9b0466c7,929cee7c-9a95-404d-a008-c96fe5ffd53a,2025-02-25 06:06:33.251,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",16,6.979,235.27272033691406,235.27272033691406,7,2,2,1
1148,616,2,5fdb0d26-48ec-403f-b9ed-4eed9b0466c7,063e73b2-ac5c-4315-a955-58de424ea7e3,2025-02-27 05:28:21.260,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",60,540.69,23423.999755859375,3290.54541015625,23,9,2,3
1149,616,3,5fdb0d26-48ec-403f-b9ed-4eed9b0466c7,063e73b2-ac5c-4315-a955-58de424ea7e3,2025-02-27 05:28:26.959,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",60,540.69,23423.999755859375,3290.54541015625,23,9,2,3
1150,617,0,fe11cf4e-89e4-4be8-ab58-f63301704d2f,a0465d1a-72ea-4715-a3f7-8bca19eb2095,2025-02-25 07:54:08.133,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",37,915.643,2218.54541015625,1124.0,18,2,1,6
1151,618,0,1c41dd6e-daf1-471b-becf-af3c196519d6,6cef4511-1d88-4c8b-9e29-78c80e630f87,2025-02-25 20:10:35.603,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",46,15.417,2761.5,736.5,22,5,0,0
1152,618,1,1c41dd6e-daf1-471b-becf-af3c196519d6,97f2443a-62d0-4d36-ae80-5e7050623f5f,2025-02-25 20:12:46.390,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",307,97.825,36125.5,3620.5,132,27,0,0
1153,618,2,1c41dd6e-daf1-471b-becf-af3c196519d6,15963138-e84a-4ab1-bfc2-fb1557467b6e,2025-02-26 10:01:08.358,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",104,35.164,5979.0,1150.5,52,12,0,0
1154,618,3,1c41dd6e-daf1-471b-becf-af3c196519d6,15963138-e84a-4ab1-bfc2-fb1557467b6e,2025-02-26 10:01:28.410,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",104,35.164,5979.0,1150.5,52,12,0,0
1155,619,0,bd40fa6f-02da-4c76-abd6-6b464c9190a0,402381ad-d51d-47a4-989d-d899807b18aa,2025-02-25 14:23:27.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1,gzip(gfe);GoogleHypersonic",66,530.454,15269.0,3492.0,24,9,9,2
1156,620,0,7940d7ca-aee8-4c75-bed2-52f660e2cba4,695fa636-adf7-459e-9b0b-04e1c87423de,2025-02-25 09:37:51.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",42,16.907,0.0,0.0,0,0,0,0
1157,621,0,53d0a3a5-d7bb-4057-ba0b-855a801d9a6e,cd162a3b-94bf-4e79-89a1-ae5c5cfd5abc,2025-02-25 10:48:01.868,"Mozilla/5.0 (Linux; Android 13; ELN-W09 Build/HONORELN-W09; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.117 Safari/537.36 [FB_IAB/FB4A;FBAV/501.0.0.61.70;IABMV/1;]",63,22.25,29035.428619384766,5180.0,28,9,0,0
1158,621,1,53d0a3a5-d7bb-4057-ba0b-855a801d9a6e,b7995c8f-ba2e-4e24-b8d7-889cbad607a1,2025-02-25 10:48:38.669,"Mozilla/5.0 (Linux; Android 13; ELN-W09 Build/HONORELN-W09; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.117 Safari/537.36 [FB_IAB/FB4A;FBAV/501.0.0.61.70;IABMV/1;]",228,59.777,87635.4292602539,5382.28564453125,105,27,0,0
1159,622,0,3132fa63-3f32-4051-9571-46deb9a5fbd5,a1f4c21a-551f-45a0-9b32-74b5ad928331,2025-02-25 00:31:37.540,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",23,10.765,0.0,0.0,0,0,0,0
1160,623,0,6f2bf0a4-bbae-4833-ac9c-8c52964e3210,1391b530-abe5-4938-878f-202f54854a82,2025-02-25 15:35:09.334,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",4054,1711.972,3570841.0,35793.0,1312,571,252,21
1161,623,1,6f2bf0a4-bbae-4833-ac9c-8c52964e3210,a3af7e20-f248-4286-bdc4-107d44548291,2025-02-25 16:11:30.985,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",481,235.578,11656.0,1441.0,130,54,47,3
1162,623,2,6f2bf0a4-bbae-4833-ac9c-8c52964e3210,c441f1a2-1894-4d9b-bc43-1ff41d8d7d24,2025-03-01 10:57:31.019,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",107,342.84,7652.0,1146.0,42,18,11,3
1163,623,3,6f2bf0a4-bbae-4833-ac9c-8c52964e3210,c441f1a2-1894-4d9b-bc43-1ff41d8d7d24,2025-03-01 10:57:36.723,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",107,342.84,7652.0,1146.0,42,18,11,3
1164,623,4,6f2bf0a4-bbae-4833-ac9c-8c52964e3210,c7faa98a-c9bd-480a-b3c8-9a83c62592af,2025-03-01 15:45:05.424,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",1229,691.14,234296.0,7601.0,457,150,95,15
1165,623,5,6f2bf0a4-bbae-4833-ac9c-8c52964e3210,c7faa98a-c9bd-480a-b3c8-9a83c62592af,2025-03-01 15:45:10.943,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",1229,691.14,234296.0,7601.0,457,150,95,15
1166,624,0,e446be2f-d1b5-42b1-b904-7bafc1b5984a,dcdb3396-51cb-4061-8ec0-9462b31ec9bc,2025-02-25 05:19:00.863,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",161,72.716,37770.5,5367.0,48,15,1,0
1167,624,1,e446be2f-d1b5-42b1-b904-7bafc1b5984a,ce9654d5-c9d8-44c3-8028-d72a4229f716,2025-03-03 06:11:17.469,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",206,105.552,155723.0,12703.5,82,26,5,0
1168,624,2,e446be2f-d1b5-42b1-b904-7bafc1b5984a,ce9654d5-c9d8-44c3-8028-d72a4229f716,2025-03-03 06:11:23.443,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",206,105.552,155723.0,12703.5,82,26,5,0
1169,624,3,e446be2f-d1b5-42b1-b904-7bafc1b5984a,92b11ea9-ce81-4b6a-a5ae-a31b6b38fe13,2025-03-03 06:13:38.799,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",452,217.473,552325.5,32543.0,175,39,15,0
1170,624,4,e446be2f-d1b5-42b1-b904-7bafc1b5984a,28777732-098d-4710-b761-6012973430ae,2025-03-03 06:17:51.500,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",70,27.502,53002.5,9377.5,35,8,2,0
1171,624,5,e446be2f-d1b5-42b1-b904-7bafc1b5984a,328e5ed5-c4c4-4306-871d-4d9bb1869e8c,2025-03-03 07:53:39.337,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",505,182.764,260732.0,16480.0,188,41,4,0
1172,624,6,e446be2f-d1b5-42b1-b904-7bafc1b5984a,328e5ed5-c4c4-4306-871d-4d9bb1869e8c,2025-03-03 07:53:45.497,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",505,182.764,260732.0,16480.0,188,41,4,0
1173,624,7,e446be2f-d1b5-42b1-b904-7bafc1b5984a,4437e5bd-307b-40b1-a21d-8ee97bcda32c,2025-03-03 07:57:49.211,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",333,166.275,533331.0,49182.5,193,19,5,0
